,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1370,Niagara ,43.6366808791,-79.412420401,See & Be Seen Eyecare,43.638602385970735,-79.41760891311898,Optical Shop
1371,North Riverdale ,43.671995149,-79.3512604136,Rooster Coffee House,43.669177107744204,-79.35313352914292,Café
1372,North Riverdale ,43.671995149,-79.3512604136,Riverdale Perk,43.671184051150945,-79.34681587395134,Café
1373,North Riverdale ,43.671995149,-79.3512604136,Withrow Park,43.67489949057737,-79.34843681570193,Park
1374,North Riverdale ,43.671995149,-79.3512604136,Riverdale Park East,43.66995145540962,-79.35549259185791,Park
1375,North Riverdale ,43.671995149,-79.3512604136,Withrow Park Off Leash Dog Park,43.67401899043838,-79.34676402450275,Dog Run
1376,North Riverdale ,43.671995149,-79.3512604136,Riverdale Pool,43.67237958712375,-79.3566898340289,Pool
1377,North St.James Town ,43.6696234081,-79.3752465775,Tinuno,43.671280602820175,-79.37492016264389,Filipino Restaurant
1378,North St.James Town ,43.6696234081,-79.3752465775,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
1379,North St.James Town ,43.6696234081,-79.3752465775,Maison Selby,43.6712319213305,-79.3766176700592,Bistro
1380,North St.James Town ,43.6696234081,-79.3752465775,The Keg Steakhouse + Bar - Keg Mansion,43.66675618397813,-79.37830241801962,Steakhouse
1381,North St.James Town ,43.6696234081,-79.3752465775,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
1382,North St.James Town ,43.6696234081,-79.3752465775,Red Rocket Coffee,43.666528288055886,-79.37601604002538,Coffee Shop
1383,North St.James Town ,43.6696234081,-79.3752465775,Toronto Public Library (St. James Town),43.668790439960134,-79.37499810757755,Library
1384,North St.James Town ,43.6696234081,-79.3752465775,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
1385,North St.James Town ,43.6696234081,-79.3752465775,Pie Squared,43.67214294983148,-79.37785551166293,Pie Shop
1386,North St.James Town ,43.6696234081,-79.3752465775,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
1387,North St.James Town ,43.6696234081,-79.3752465775,Gabby's,43.669916068170664,-79.37589430974867,Bar
1388,North St.James Town ,43.6696234081,-79.3752465775,Starbucks,43.67147809704598,-79.38066436805316,Coffee Shop
1389,North St.James Town ,43.6696234081,-79.3752465775,Freshco,43.669064,-79.375491,Grocery Store
1390,North St.James Town ,43.6696234081,-79.3752465775,No Frills,43.67161641242237,-79.37818694906376,Grocery Store
1391,North St.James Town ,43.6696234081,-79.3752465775,Booster Juice,43.67156553,-79.37858079,Smoothie Shop
1392,North St.James Town ,43.6696234081,-79.3752465775,Aroma Espresso Bar,43.67215391114304,-79.37788518733666,Coffee Shop
1393,North St.James Town ,43.6696234081,-79.3752465775,Nijo Japanese Restaurant,43.671848798792055,-79.37882430813714,Japanese Restaurant
1394,North St.James Town ,43.6696234081,-79.3752465775,Eggsmart,43.671158,-79.37624,Breakfast Spot
1395,North St.James Town ,43.6696234081,-79.3752465775,Shoppers Drug Mart,43.670177,-79.375649,Pharmacy
1396,North St.James Town ,43.6696234081,-79.3752465775,Tim Hortons,43.66782,-79.375075,Coffee Shop
1397,North St.James Town ,43.6696234081,-79.3752465775,Isabella Hotel,43.670097707888836,-79.37598323689265,Hotel
1398,North St.James Town ,43.6696234081,-79.3752465775,TD Canada Trust,43.6724839,-79.3771616,Bank
1399,North St.James Town ,43.6696234081,-79.3752465775,Tim Hortons,43.6698323,-79.3755189,Coffee Shop
1400,North St.James Town ,43.6696234081,-79.3752465775,Handy Variety,43.66982769157935,-79.37593205877658,Food & Drink Shop
1401,North St.James Town ,43.6696234081,-79.3752465775,A&W Canada,43.66641495866356,-79.37823495735253,Fast Food Restaurant
1402,North St.James Town ,43.6696234081,-79.3752465775,Domino's Pizza,43.66873454146538,-79.3749689892885,Pizza Place
1403,North St.James Town ,43.6696234081,-79.3752465775,Subway,43.672167979021005,-79.37775999196562,Sandwich Place
1404,North St.James Town ,43.6696234081,-79.3752465775,Winchester Park,43.66623107575282,-79.3716312803108,Playground
1405,North St.James Town ,43.6696234081,-79.3752465775,ALLDAYS 5 Selby St.,43.67109431646163,-79.37792164368179,Hostel
1406,North St.James Town ,43.6696234081,-79.3752465775,Rabba Fine Foods,43.666502162813124,-79.37609152323141,Grocery Store
1407,North St.James Town ,43.6696234081,-79.3752465775,Tim Hortons,43.66991265298555,-79.37933743000025,Coffee Shop
1408,North St.James Town ,43.6696234081,-79.3752465775,Tim Hortons,43.67215539191757,-79.37699317932129,Coffee Shop
1409,North St.James Town ,43.6696234081,-79.3752465775,Bixi Bike Stand,43.66734243633141,-79.37402946169425,Bike Rental / Bike Share
1410,North St.James Town ,43.6696234081,-79.3752465775,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
1411,North St.James Town ,43.6696234081,-79.3752465775,TTC Stop #8636,43.66710724617542,-79.37452985951109,Bus Stop
1412,North St.James Town ,43.6696234081,-79.3752465775,Caribbean Taste,43.671897888183594,-79.37810516357422,Caribbean Restaurant
1413,O'Connor-Parkview ,43.7068004906,-79.3122277655,Jawny Bakers,43.705782646822,-79.31291304477831,Gastropub
1414,O'Connor-Parkview ,43.7068004906,-79.3122277655,Toronto Climbing Academy,43.709362,-79.315006,Rock Climbing Spot
1415,O'Connor-Parkview ,43.7068004906,-79.3122277655,East York Gymnastics,43.710654,-79.309279,Gym / Fitness Center
1416,O'Connor-Parkview ,43.7068004906,-79.3122277655,Shoppers Drug Mart,43.705933,-79.312825,Pharmacy
1417,O'Connor-Parkview ,43.7068004906,-79.3122277655,TD Canada Trust,43.705739883755946,-79.31227013468737,Bank
1418,O'Connor-Parkview ,43.7068004906,-79.3122277655,Pizza Pizza,43.70515901620182,-79.31312955571528,Pizza Place
1419,O'Connor-Parkview ,43.7068004906,-79.3122277655,Venice Pizza,43.70592051370348,-79.31395663414658,Pizza Place
1420,O'Connor-Parkview ,43.7068004906,-79.3122277655,Sun Spa,43.706461,-79.312019,Spa
1421,O'Connor-Parkview ,43.7068004906,-79.3122277655,Nostalgia,43.706832771917064,-79.31178314223835,Café
1422,O'Connor-Parkview ,43.7068004906,-79.3122277655,East York Animal Clinic,43.70592051370348,-79.3121958344716,Pet Store
1423,O'Connor-Parkview ,43.7068004906,-79.3122277655,Rise & Dine Eatery,43.705769,-79.311638,Breakfast Spot
1424,O'Connor-Parkview ,43.7068004906,-79.3122277655,St. Clair Ave E & O'Connor Dr,43.70523283448301,-79.31327432821826,Intersection
1425,O'Connor-Parkview ,43.7068004906,-79.3122277655,Harvey's,43.70813627814792,-79.3141045886623,Fast Food Restaurant
1426,O'Connor-Parkview ,43.7068004906,-79.3122277655,TKTO - Toronto Knife Throwing Organization,43.7099660731501,-79.31341111891099,Athletics & Sports
1427,Oakridge ,43.6974081338,-79.2797083433,Dairy Queen,43.694488962802616,-79.27699774503714,Fast Food Restaurant
1428,Oakridge ,43.6974081338,-79.2797083433,Swiss Chalet Express/ Harvey's,43.69412736775397,-79.27619223755143,Restaurant
1429,Oakridge ,43.6974081338,-79.2797083433,NAPA AUTOPRO - TRADITIONS AUTO SERVICE,43.6972385,-79.27536470000001,Auto Garage
1430,Oakridge ,43.6974081338,-79.2797083433,Premium Sweet,43.695566088366604,-79.27602056051339,Dessert Shop
1431,Oakridge ,43.6974081338,-79.2797083433,Warden Woods Dog Park,43.699998264192104,-79.28243329513076,Dog Run
1432,Oakridge ,43.6974081338,-79.2797083433,TTC Stop #8555,43.700368107708485,-79.27626827086772,Bus Stop
1433,Oakridge ,43.6974081338,-79.2797083433,Chopstick Foods,43.693367057146,-79.27997834306485,Chinese Restaurant
1434,Oakwood Village ,43.6885655593,-79.4397854793,Churrasqueira Costa Verde,43.68736815263841,-79.43885021652879,BBQ Joint
1435,Oakwood Village ,43.6885655593,-79.4397854793,One Plus One Pizza,43.68717694614031,-79.43875838831099,Pizza Place
1436,Oakwood Village ,43.6885655593,-79.4397854793,Oakwood Espresso,43.686403,-79.438795,Coffee Shop
1437,Oakwood Village ,43.6885655593,-79.4397854793,New Casa Abril,43.69118526770723,-79.44010997487813,Seafood Restaurant
1438,Oakwood Village ,43.6885655593,-79.4397854793,Sam's Food Store,43.68944002140359,-79.43570095891785,Deli / Bodega
1439,Oakwood Village ,43.6885655593,-79.4397854793,Winona Market,43.68703,-79.435827,Convenience Store
1440,Oakwood Village ,43.6885655593,-79.4397854793,Domino's Pizza,43.687012,-79.435794,Pizza Place
1441,Oakwood Village ,43.6885655593,-79.4397854793,Cy Townsend Park,43.68964242001997,-79.43532528474807,Park
1442,Oakwood Village ,43.6885655593,-79.4397854793,K & K,43.6894497552931,-79.43460190804107,Grocery Store
1443,Oakwood Village ,43.6885655593,-79.4397854793,Pita Ikram,43.692348,-79.44089,Turkish Restaurant
1444,Oakwood Village ,43.6885655593,-79.4397854793,Coffee Time Donuts,43.691852993172056,-79.43634389759859,Coffee Shop
1445,Oakwood Village ,43.6885655593,-79.4397854793,Jack's Bakery and Pastry,43.68707442901719,-79.43581036818514,Café
1446,Old East York ,43.696781271199995,-79.3354883594,Mon K Patisserie,43.696922,-79.32952,Pastry Shop
1447,Old East York ,43.696781271199995,-79.3354883594,Harbour FISH and CHIPS,43.69575928146644,-79.33948449035833,Seafood Restaurant
1448,Old East York ,43.696781271199995,-79.3354883594,Paul's Spaghetti,43.692984,-79.333487,Italian Restaurant
1449,Old East York ,43.696781271199995,-79.3354883594,Sophie's Sports Bar & Grill,43.692775950400936,-79.33445649645,Bar
1450,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Bean and Baker Malt Shop,43.6600110782403,-79.41739077887944,Dessert Shop
1451,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Sam James Coffee Bar,43.66038644717935,-79.41547598490168,Coffee Shop
1452,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Palm Sunday,43.658832303410676,-79.42289743766517,Salon / Barbershop
1453,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Terrazza,43.6590214750295,-79.42246675466289,Italian Restaurant
1454,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,YamChops,43.65519423107115,-79.41809919894195,Vegetarian / Vegan Restaurant
1455,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Mod Club Theatre,43.65517207927573,-79.41921433925803,Nightclub
1456,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Northwood,43.66271484597051,-79.42216370424943,Cocktail Bar
1457,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Sicilian Sidewalk Cafe,43.65521,-79.418579,Café
1458,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Dolce Gelato,43.655129,-79.417345,Dessert Shop
1459,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,June Records,43.655082557594675,-79.41653270996501,Music Store
1460,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Skippa,43.65869770122747,-79.42278385162354,Japanese Restaurant
1461,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Empire Espresso,43.6550720545034,-79.41664264294532,Café
1462,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Apiecalypse Now! Vegan Pizza & Snack Bar,43.66339931062738,-79.41865056753159,Pizza Place
1463,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Madras Masala,43.66295850876209,-79.42164609753584,Indian Restaurant
1464,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,El Convento Rico,43.65515678268756,-79.4194931645939,Gay Bar
1465,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Pet Uno,43.65513009251686,-79.41721103369444,Pet Store
1466,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,The Fish Store,43.65503190979927,-79.41624362192621,Sandwich Place
1467,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Vivoli,43.65501254554812,-79.41646624863965,Italian Restaurant
1468,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Freezone Karaoke,43.663595781130006,-79.41815191654537,Karaoke Bar
1469,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Subway,43.66342453494274,-79.41854193806648,Sandwich Place
1470,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,Healey Willan Park,43.659312417602045,-79.41304056591268,Park
1471,Palmerston-Little Italy ,43.6591571037,-79.41840872739999,OJJJ's Variety,43.66055745092745,-79.41291495307885,Grocery Store
1472,Parkwoods-Donalda ,43.755033474499996,-79.3301795171,Brookbanks Park,43.751976046055574,-79.33214044722958,Park
1473,Parkwoods-Donalda ,43.755033474499996,-79.3301795171,KFC,43.75438666345904,-79.3330206627504,Fast Food Restaurant
1474,Parkwoods-Donalda ,43.755033474499996,-79.3301795171,Variety Store,43.75197441585782,-79.33311418516017,Food & Drink Shop
1475,Pelmo Park-Humberlea ,43.7175146009,-79.52828220239999,Kitchen Stuff Plus (Warehouse Sale),43.71517525016472,-79.52581786941177,Furniture / Home Store
1476,Pelmo Park-Humberlea ,43.7175146009,-79.52828220239999,Xpress General Store,43.71802577764957,-79.52689829521235,Gift Shop
1477,Pelmo Park-Humberlea ,43.7175146009,-79.52828220239999,Fiera Foods,43.71894579794069,-79.5259211134858,Bakery
1478,Pelmo Park-Humberlea ,43.7175146009,-79.52828220239999,Modern Sense Furniture,43.716764793284916,-79.52513057678883,Furniture / Home Store
1479,Pelmo Park-Humberlea ,43.7175146009,-79.52828220239999,Baycrest Terrace,43.71637551481079,-79.52241305464732,Skating Rink
1480,Playter Estates-Danforth ,43.6797004697,-79.3548872857,7 Numbers,43.677061774959824,-79.35393428891682,Italian Restaurant
1481,Playter Estates-Danforth ,43.6797004697,-79.3548872857,The Auld Spot Pub,43.67733505610778,-79.35312964755529,Pub
1482,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
1483,Playter Estates-Danforth ,43.6797004697,-79.3548872857,La Diperie,43.67753,-79.352295,Ice Cream Shop
1484,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
1485,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Broadview Espresso,43.67836631426999,-79.35836661201425,Café
1486,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Urban Nails,43.676667789021906,-79.35660190332753,Spa
1487,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Rikkochez,43.677267,-79.353274,Restaurant
1488,Playter Estates-Danforth ,43.6797004697,-79.3548872857,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
1489,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Bulk Barn,43.67678989740336,-79.35586511284247,Grocery Store
1490,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Moksha Yoga Danforth,43.67762174479883,-79.3521159367257,Yoga Studio
1491,Playter Estates-Danforth ,43.6797004697,-79.3548872857,The Danforth Music Hall,43.676338261234214,-79.35707059920209,Concert Hall
1492,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Louis Cifer Brew Works,43.677662745359996,-79.3513125762371,Brewery
1493,Playter Estates-Danforth ,43.6797004697,-79.3548872857,The Big Carrot Organic Juice Bar,43.677438,-79.352683,Juice Bar
1494,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Don Valley Trail,43.67633091997674,-79.35392333297455,Trail
1495,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Messini Authentic Gyros,43.677827494513096,-79.35056873157725,Greek Restaurant
1496,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
1497,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
1498,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Caffé Demetre,43.67768266377745,-79.35160842812537,Dessert Shop
1499,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Astoria Shish Kebob House,43.67768890877185,-79.35189216872803,Greek Restaurant
1500,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Sher-E-Punjab,43.67730788939673,-79.35306551709385,Indian Restaurant
1501,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Dough Bakeshop,43.67664308520287,-79.35684634585105,Bakery
1502,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Tapas at Embrujo,43.67617503951251,-79.35841083526611,Tapas Restaurant
1503,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Alexandros,43.67830448799868,-79.34948556208978,Greek Restaurant
1504,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Valley Farm Produce,43.677999294687275,-79.3499690927287,Fruit & Vegetable Store
1505,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Allen's,43.67644563314147,-79.3573034983213,Burger Joint
1506,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Joy of Dance Studios,43.676230731425775,-79.35841548937343,Dance Studio
1507,Playter Estates-Danforth ,43.6797004697,-79.3548872857,The Old Nick,43.67634350317935,-79.3577749231676,Pub
1508,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Second Cup,43.67718757165012,-79.3529747898985,Coffee Shop
1509,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Christina's On The Danforth,43.678239784878826,-79.34918494943804,Greek Restaurant
1510,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Factory Girl,43.67669287762859,-79.35629876225282,American Restaurant
1511,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Ryus Noodle Bar,43.67708634637724,-79.35889401670757,Ramen Restaurant
1512,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Detroit Eatery,43.67759437002395,-79.35176144372598,Diner
1513,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Mambo Lounge,43.676514618632446,-79.35820185974248,Cuban Restaurant
1514,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Book City,43.67741319707514,-79.3527341009978,Bookstore
1515,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Bread and Greens,43.67635832785011,-79.35847195516708,Sandwich Place
1516,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Kalyvia,43.67778842418106,-79.35112697032189,Greek Restaurant
1517,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Tsaa Tea Shop,43.67776898684133,-79.35130446081268,Bubble Tea Shop
1518,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Yoga Sanctuary Danforth,43.67630095496335,-79.35850814764251,Yoga Studio
1519,Playter Estates-Danforth ,43.6797004697,-79.3548872857,LCBO,43.676815838008714,-79.35604671347544,Liquor Store
1520,Playter Estates-Danforth ,43.6797004697,-79.3548872857,Small Wonders Pet Emporium,43.67649384673413,-79.35761244096778,Pet Store
